Transaction_ID,Customer_ID,Transaction_Date,Product_Category,Payment_Method,Transaction_Amount,Discount_Applied,Is_Fraudulent
de0d96fc-7c24-40ff-96c1-fae426ed65c5,d98b0323-f473-48c8-bc05-fc6c6461a248,2024-02-14,Beauty ,PayPal,1890.18,50.0,0
e55bced3-c4cd-4b71-9ea2-e26728556b91,42cbffbf-e7e4-41ed-b828-949bccc2effb,2021-06-16,Electronics,PayPal,7136.83,15.0,0
5da1c8e6-f093-496e-bfd6-e03c66bc2c02,e6195db3-004a-4914-bf8b-97fc636c27ed,2021-08-31,Beauty,PayPal,,5.0,0
23b65fd9-a84d-419e-97e1-338fb5d5fa28,c612ecc6-d32a-4a9c-bb99-6ca66f080457,2022-04-17,Electronics,PayPal,,0.0,0
69b13ad9-e9fb-441f-b973-cfe36fbae671,d8a141c7-c996-480a-81e3-6720a3d08db1,2021-04-20,Beauty,Cash,,0.0,1
91d05af8-77ed-430d-b405-36186705efad,ef57089d-93ee-4723-bfa6-b6d55f52c7bf,2023-12-04,Home & Kitchen,Credit Card,,50.0,0
7796eb28-292b-41b1-ae4d-41f801a58baf,1f5da6e1-44c2-4b40-8b5d-e498f3782cf0,2021-07-28,Beauty,Debit Card,,50.0,0
67895103-fec2-4ece-9f66-1b906578dd00,e52fc588-b6df-4ecc-b2cb-d79bb216b741,2022-05-21,Clothing,cryptocurrency,7357.08,50.0,0
ed5e907a-7da0-4eb5-b800-4b0f78c87e5b,fa31714f-7f9a-4d25-9f2c-0a4168bed408,2023-01-27,Toys,Cash,6354.8,0.0,1
b8d51414-fe80-4ef4-bd0a-849f96aa3d93,5886f3aa-0d6a-481f-ab27-74ef398c763c,2020-12-08,Electronics,Debit Card,2154.23,5.0,0
1f495d6c-4b6d-412b-b1ad-b9f6b15dd6ad,7d0c9a93-8558-4e38-b458-5388eeb475ed,2020-08-13,Beauty ,cryptocurrency,5416.32,0.0,1
a0e89cfb-52e0-4bac-a12b-17d548db43b7,f1c1e9df-1362-46f6-9c84-26444f946773,2023-04-19,Clothing,cryptocurrency,,15.0,1
4ca1dc6c-f822-444e-8190-d2a3d78d9e88,3a2d0363-a515-4635-a96e-7e26b7b09983,2021-10-29,Toys,Credit Card,,10.0,1
5b40a31c-4b81-436b-bc59-274dd0c0b3c7,c802d19c-77b0-4208-a218-353b8e0130c5,2023-07-13,Electronics,cryptocurrency,6422.87,50.0,1
684341eb-e20e-4e05-9101-75cb367a1353,621f8607-d57c-45e3-9b50-6d5130459563,2022-05-02,Electronics,Debit Card,,20.0,1
3b434748-2c8c-46af-afe1-cc2291131961,8d996608-aad3-4c27-9884-c1300bd8c230,2024-07-08,Clothing,Cash,2918.32,,1
bff30eb4-4c20-4526-b9d7-8d46cd451c6e,e95b8681-5594-4dd4-aede-9b11e2c0b62e,2022-05-06,Beauty ,cryptocurrency,9972.93,,1
250cf435-47ba-4598-9421-e635284057d5,1f230bbf-e4c6-45fa-834c-dce5700d57b4,2021-11-17,Beauty ,Cash,,5.0,0
47eda1d1-6e12-4609-ae34-55da68cdda15,a528540c-68ba-411b-9928-85ed84d3a5a2,2023-06-05,Beauty ,Debit Card,,50.0,0
2ee2fa73-db9d-4584-85b9-3633c69f4685,73458105-bc85-4e55-b205-644220c1881f,2023-04-09,Electronics,PayPal,8150.63,10.0,0
5c5e0fe1-5ef4-46e4-9772-a4391652ee91,9820b47d-13dd-4b7e-8ece-ef21ca3db871,2023-12-01,Electronics,Debit Card,6651.45,,1
18829d52-c68c-4a8c-ac0c-a1a1f519488a,9ecbf84f-b8c9-4182-8996-fb6d1a8d06f6,2020-06-05,Clothing,Debit Card,4641.99,20.0,1
34a595f2-b327-45e2-b1dd-1a79223c9796,9b216639-9c64-4345-b9a0-1ecd45cace2d,2022-03-17,Electronics,Cash,,10.0,1
aab97ad7-9855-46b8-a311-8dff01d742c1,f8877a2b-cc19-479d-bb12-582f0ea37937,2023-07-16,Clothing,cryptocurrency,743.59,15.0,1
82091a20-fa14-4d7e-8767-32a3966c1cfc,4226f6cb-f5ad-4ea6-b808-5fb43854518b,2024-02-12,Home & Kitchen,PayPal,4909.63,5.0,1
f4ee0184-7846-4bb8-a937-711069a6c960,0f17fec4-8498-41e8-b662-2c5d1315ec14,2021-05-17,Home & Kitchen,PayPal,,20.0,1
70f2bf6f-2066-4aae-b521-1b95e2da565a,f8d4a49d-421d-4be5-9d9a-c59066b07352,2020-02-19,Home & Kitchen,cryptocurrency,,50.0,0
ba354924-18c9-4db9-822e-74b8b139822c,408b1761-ddf9-4789-9e2c-76366564bb4c,2020-02-26,Clothing,Debit Card,3091.12,10.0,1
60c9e1de-5acd-4773-aa2a-44005992e8c8,6400619d-2bce-44ef-ad90-00887d6294f8,2023-05-28,Clothing,PayPal,,50.0,0
b2daeb3a-62c6-4fe6-8d4d-2a1df79724c1,219cd324-da4c-4039-9661-cc43cc4cdb15,2022-01-07,Beauty,Credit Card,2696.85,5.0,1
27a38c1d-bd22-4126-8cb5-4e7e9e9f966f,9ca4d165-bd1e-4d42-a3b8-521fe04cdca2,2023-01-09,Electronics,Cash,2881.64,15.0,0
0d678dcc-85af-44dd-8da3-12c69d70b485,afaab308-61bb-40be-a9fe-20c059d0de7e,2021-12-12,Electronics,Credit Card,,15.0,0
1692ef56-292a-4189-8a8c-ec0e03d5c4a1,85219533-e4c9-4364-9db4-85aa25776229,2021-03-03,Beauty,PayPal,,5.0,1
3952a6c3-58f1-4a2c-8f52-62c8c6df0161,39848065-1548-42ed-9037-3b3bafc73aca,2021-09-19,Clothing,Cash,8456.82,50.0,0
7b0e6bfc-5aff-4a4f-a0f4-63006b800340,1f230bbf-e4c6-45fa-834c-dce5700d57b4,2023-02-13,Toys,Cash,,,0
fd5d0538-0839-48a9-8491-d782c08565cc,f6dd6a92-176d-4339-b796-4d0ae906f5b5,2023-11-01,Beauty ,Cash,523.05,,1
998b5c05-51b2-4b5d-89b3-a90dc002bfbe,4056be7a-0cf1-4bec-af0e-0b3e9356f71b,2023-05-02,Toys,Cash,7482.04,5.0,1
f1d96079-69db-4e74-bafe-f48d5f4b153e,110bdd94-b7e9-43e8-9707-baa98eb6dddd,2022-12-25,Home & Kitchen,cryptocurrency,5161.32,0.0,0
ac799d7e-841b-4585-8f4b-3e7cad9eb8e6,dac35230-e3c7-412e-81dd-912704543423,2021-11-17,Clothing,Debit Card,3471.75,,0
c25f7aab-7065-4319-b819-f91ac2bfd11b,6ab7c9c8-dccb-41f3-ab11-324ee75c5c9a,2021-08-06,Toys,cryptocurrency,,50.0,0
86c85554-16e1-4f23-a258-d8fb4e716f81,eba9c510-2f06-4d58-bc86-235425225708,2022-03-04,Home & Kitchen,Debit Card,9040.31,50.0,1
b707fe79-de74-45cb-a009-3578e9a1c8d0,e70a8489-2f8f-4443-9925-9cb34001813f,2023-10-19,Home & Kitchen,Debit Card,605.59,5.0,1
9cefce6b-9b68-43a0-bf0a-9a1a7cb7c595,77d7e8a3-22a5-4947-bbb0-c2b743ae6f18,2024-08-12,Beauty ,cryptocurrency,,0.0,0
a6e602aa-b027-465e-8870-68b5ea011bc7,e137dcd8-6680-443a-85fb-64401280f8d3,2024-04-04,Clothing,PayPal,,5.0,1
d7cbd34c-4d6f-4148-870e-3d70a0208f51,9133974a-ab93-4f2c-a8c8-e9275331452c,2020-06-04,Clothing,Credit Card,7410.92,5.0,1
92585c60-e872-48a4-b70b-b5b718b23d11,dcbe00c2-ef1b-4b5e-85f9-989a9df3126c,2020-03-10,Toys,PayPal,2048.52,20.0,0
e1716fe6-2f14-45a9-a554-a4d7f8b115fc,50866ff1-6234-4634-99df-f803e2ab5ef0,2023-10-15,Beauty ,Credit Card,,50.0,0
bbd49afb-f551-47a5-91be-50e096a577a1,fd7b97d8-b6f0-463a-8c40-2333a1db6327,2023-05-07,Beauty ,PayPal,8048.82,20.0,1
e93246be-46d0-4fa2-b456-da1dfd6bb90c,7d99cdc9-7469-4e1c-a49d-33d1abd68af3,2020-07-17,Home & Kitchen,Debit Card,1450.93,50.0,1
dc193326-6af4-4628-abe2-418c843e5816,aab8c7fe-2ef5-40bc-acf4-222ef82c3719,2022-09-25,Electronics,cryptocurrency,265.85,0.0,1
532eb4f2-e5d3-4e74-979d-ffbe58c39bd6,be1f893f-95c1-4ef2-8c24-564959d2eabf,2022-05-07,Home & Kitchen,PayPal,,5.0,1
f4d5bfe5-42e0-4a98-9098-fa26a3bfe14d,e655236e-660e-4063-bbf5-4da12abab74f,2022-10-17,Clothing,PayPal,,50.0,0
8b41f485-0448-40c8-8c83-8be6f83adc37,794b2db3-b6e2-43cd-930a-f84d08b0de5e,2023-09-18,Home & Kitchen,Debit Card,2839.0,10.0,0
415f90e1-a702-4344-900b-047e93c1adf3,5ea942e2-d1e7-4a7e-bc76-2ee8e9c5e9e7,2020-07-01,Toys,Credit Card,8976.69,50.0,1
b0bb36b4-73a7-4f12-954c-5b7c47261ae8,b9ac1102-eb8e-4499-8655-f1b1277dffa5,2024-04-10,Toys,Cash,,5.0,1
27969b63-1a73-4602-ad72-98fbf3e94e34,d0649e28-5725-4318-8e33-50b59bad91af,2023-01-05,Home & Kitchen,cryptocurrency,1448.74,15.0,0
0d70f2e0-ccd3-41e9-a1cb-f53cd518a8ce,ad761ad5-0100-460a-b9f6-5c14b724d4c4,2022-04-13,Electronics,cryptocurrency,,,1
50212059-ca1f-42fd-a09f-1413d469d7a4,b72dd757-5089-4260-8cc0-c76c6fed008b,2021-01-26,Beauty ,cryptocurrency,3351.23,10.0,0
eae595f4-36b5-449b-9228-60aeb20cca22,eac2b62b-1b51-4946-8b17-5fdf907b1d96,2024-08-08,Electronics,Credit Card,,,0
91a75749-099e-4bc2-9fd8-3dc761a99650,d36c77bf-6be4-4ab3-a764-4e80d1a4433d,2024-08-14,Beauty ,PayPal,,0.0,0
924be68f-95ee-48f5-9a1a-92139f7244fe,32c1be39-76a4-46bb-bf68-63d5fc87a2e5,2020-08-21,Clothing,Credit Card,8034.15,15.0,0
38c627c6-14ee-451b-8af2-4f4bd854413a,45e63e2a-2208-44ac-96ea-4a9029c34f1e,2024-10-13,Beauty ,PayPal,3637.98,15.0,0
0b395ca7-3ca2-46de-8d62-e9426735d9eb,46a57baa-f210-4f56-86d8-c0f31ffae16f,2024-09-23,Beauty ,Debit Card,8438.29,0.0,0
6bd13231-d17f-46d0-80f1-1b10fc44ef83,88d3edf6-e06a-41ac-b643-9d5678b169f9,2021-03-04,Home & Kitchen,PayPal,5679.98,15.0,1
2fb445ba-b212-4c90-8661-d80c7f7aa997,0fe14f35-4972-409a-acf7-ce4f4ed5d2b7,2020-10-03,Beauty ,cryptocurrency,,20.0,1
c931d087-b307-44fd-9f08-5c0d448bdbd3,3303697f-69e7-4618-9802-d093c5cb8960,2020-09-12,Toys,Debit Card,4442.25,50.0,1
9ce80dc1-01cf-4d67-9924-ba5fc4a5f708,11679363-c16c-4baf-8562-8f51459f658c,2021-05-16,Beauty ,cryptocurrency,,0.0,1
c6841802-74c3-487a-8f5f-b2f8dff63331,44fdf6fd-ae78-4168-83e3-c3757365c67d,2021-11-18,Beauty,Cash,6541.52,10.0,0
ed074d98-c239-425b-ba6f-4be98fb9f7ea,04fbe946-cecd-4f75-9d51-bd53604455f3,2024-01-29,Electronics,Debit Card,7295.22,,0
2118ccd5-8e30-4c4d-88af-b1d6adf2cbba,f7f408a3-f809-4f64-b001-84db8059d277,2021-12-25,Beauty ,PayPal,1576.06,10.0,0
436eeef6-08ac-4b4b-b7d2-4a31f095a2e8,c8d9b5e1-3769-412a-97af-f07640689eaf,2021-04-21,Electronics,Credit Card,4647.37,50.0,1
da22c8cd-0ff9-4c74-b771-48cf0b4de47f,3a2d0363-a515-4635-a96e-7e26b7b09983,2021-05-08,Beauty,Credit Card,2357.69,,1
503727d9-a125-4d45-aa80-42c70e884082,98717f8f-2045-4f66-a6ae-48287ca85388,2022-12-21,Toys,cryptocurrency,8420.94,50.0,0
095d2d78-63a0-478a-b8e4-67356397a9eb,8e96988d-515c-45e5-a136-6e23c22168a1,2023-11-27,Clothing,Credit Card,9808.63,15.0,1
b0fa98fa-b357-4da4-8be7-59a5fa8d9228,2ef0f2b6-89f6-428a-ab46-36a37ef980c8,2025-02-11,Beauty,cryptocurrency,,,1
b103b0cb-a992-4640-b396-c632f81aae73,b38237f1-e905-433a-978e-3ab10b434cc7,2021-01-18,Beauty ,cryptocurrency,,15.0,1
3a2742c6-0328-4e60-ade9-e0d0f06535af,1cbdc7b4-2d8b-416a-8210-b583d84374d4,2025-02-08,Electronics,Debit Card,,15.0,0
7ea7a459-fcd2-41e5-a2ef-d57498bff2df,d9c83da6-8e7d-4187-963e-37560c201af6,2025-01-05,Beauty ,PayPal,7424.54,50.0,0
251d76fb-11d0-4a8b-984c-085d86028919,9add6dcf-66ae-40e9-a24c-3346800d676b,2022-03-27,Electronics,Cash,6976.64,20.0,1
c1c13602-8552-4052-92e4-367dbc213e4b,716a0eb4-1261-497c-aa97-0774319301d3,2020-02-27,Electronics,cryptocurrency,,,1
24929383-057c-43f0-a24d-0f59efb59b02,5c0392a7-3feb-4f53-9ef7-cf1793872eab,2023-04-10,Toys,Credit Card,,15.0,0
5cd19797-6662-4b19-aed9-898cdf15acd7,aa7d28e0-2fe0-45be-879d-50d2907a01b1,2023-02-14,Beauty,Debit Card,,10.0,1
b0823298-542b-42ca-a9b3-19dca3564d05,3aa5abde-b88d-40d6-8d0f-7512d571b47e,2023-06-29,Beauty ,PayPal,9698.52,50.0,1
f353b5fa-3c64-4bd4-bbdc-1d4a295d9366,d018814b-b61c-43c1-8c1b-401334bb998c,2021-03-29,Toys,Debit Card,5863.55,5.0,0
fc35259f-5d79-40d1-a6ab-4694ce548839,a9913de5-f857-4c85-b6e7-ba4651840c8c,2020-08-30,Beauty ,PayPal,4583.1,20.0,0
80da77e2-7f25-43b7-aa94-5313dc9ed304,49cf81ad-1664-4ee0-98fe-da293bd2b295,2021-08-17,Toys,PayPal,6746.54,0.0,0
d87d2ffb-1486-449a-b4d5-fdebbfd2dca0,9b9f9e48-0139-446b-991a-b908455c0f78,2020-05-28,Beauty ,Debit Card,,20.0,1
17aee3b5-f95f-4c42-9931-06e856dd35fd,90126e24-9156-4d6f-8ca3-4a799ed42559,2024-12-14,Beauty ,Credit Card,,15.0,0
f9003a02-9faf-477b-b073-2c5ab5033c52,e75e9e1b-761d-43ba-a846-a310dbc9ef70,2022-02-05,Electronics,Debit Card,,10.0,0
e3daa480-4c07-42ed-bac4-1d016c741c2f,f1413416-8588-4b46-8a4d-c7c45a69288d,2022-06-04,Toys,Cash,7021.74,5.0,0
f9d30ec2-d422-4487-958a-ccde89617287,7e4b51d3-fd04-443a-a16a-01ecbed14e78,2021-05-25,Beauty,PayPal,,10.0,0
b15541d9-5346-47c9-bb94-fce6507eb011,fff4edbe-024d-4739-9d9d-9731c6714cf4,2024-06-06,Toys,Cash,9433.94,10.0,0
4d6b4681-1db6-489b-a919-1515e4f8fe76,c1c49b51-6b2a-4662-ab6d-81cc86290adc,2021-06-12,Electronics,Cash,6117.37,50.0,0
121451ff-b747-45a4-8ec0-73bdbf08b589,62194614-1e0a-460b-a5d0-f35e4c97829c,2023-06-11,Beauty ,Debit Card,,10.0,1
56b68c16-2a0f-408f-970e-f9718dc39ada,2686eeee-8faf-47a8-afd9-91200f42ffb6,2020-11-12,Clothing,PayPal,6819.92,20.0,1
21cdd20e-8722-45e9-89f2-cfd11a3dfc6f,76c1fab1-a9c2-4eb8-bb2a-1a5ba00b7f62,2024-06-23,Home & Kitchen,cryptocurrency,8548.75,50.0,1
8036706a-1733-4fae-804f-c80d6a348cbf,450a23e1-52b1-401b-80c0-a95c3baf0150,2022-12-07,Beauty,Debit Card,9686.72,20.0,0
8382983c-0fb8-4e2c-837c-f126eb84a43e,7aa19544-9504-493e-99e5-bc44a6cb6c92,2021-12-29,Beauty ,cryptocurrency,9513.55,50.0,1
3fa4b246-4a38-4cf7-8476-9980321791ae,3c79f866-ccea-47b9-875c-392dd47e0779,2024-09-29,Clothing,Credit Card,7587.17,20.0,0
3d9563be-c605-45e3-b659-82f624c59e4f,389dd1a2-776e-4d82-ad44-94683bd58cfa,2024-09-16,Clothing,cryptocurrency,,20.0,1
48a6df8c-f477-4eb2-9968-1abe0d04fc57,7862703e-c3db-4e99-a5da-eeb08f32ca9c,2021-04-08,Electronics,PayPal,3521.26,50.0,0
02a52d5d-a4bd-4a30-9180-0b12e060130c,c9d97053-db40-460e-bfbb-1ba480d705c6,2020-06-01,Beauty,Debit Card,5789.98,,1
d85af1a9-6e34-4652-a310-0afd7bb0be34,e174add5-8aed-45d2-b78e-68bbdc400a38,2024-09-17,Clothing,Cash,,0.0,0
7be8c2cf-e7b8-49b4-a99c-666b5187502a,a32e55a7-ce4f-4da8-8a22-847ac8acaa24,2020-06-20,Clothing,Credit Card,,15.0,1
4eadae0d-5e95-448d-b992-3690b3b41ef1,38c9bdd2-4d01-4164-800f-58d53f9ff8c0,2020-07-09,Toys,cryptocurrency,,20.0,0
615b8ea0-76fe-4b48-92ed-d9c37485fc35,ab2169b9-69b2-4d59-8d47-ec30f27ecb64,2022-07-14,Clothing,Credit Card,,50.0,1
bbd18586-b37d-4143-8a33-c9c172af3fee,f78a21ee-1e88-4320-84db-e4f52628d8af,2020-11-03,Beauty,PayPal,,0.0,0
43c720ba-a4f3-4ae9-8e92-ff805de16a14,0b297e72-cd7e-4d80-a8d6-8f40bcba6269,2022-03-16,Clothing,Debit Card,2072.02,5.0,1
ff12840b-42c2-4fc5-8047-b5996f8fe382,7112b5e7-516c-4510-8ffb-ab52e4ab4f69,2021-09-21,Beauty ,PayPal,,0.0,0
7e7eee87-aaae-4a86-ad76-42200f4ed290,f643e7bc-3f1a-4018-891a-a36fa22cb8b0,2022-08-19,Home & Kitchen,cryptocurrency,3816.79,15.0,1
4f8c86eb-96bd-4fc7-bcff-4e10f1203a59,e1f92d0c-9766-483b-9d7a-c27d64d6614c,2021-04-21,Beauty,Debit Card,,15.0,1
d115f125-eca3-49a0-a059-cc6c341260f8,be1f893f-95c1-4ef2-8c24-564959d2eabf,2022-07-19,Electronics,Debit Card,,5.0,0
9201c884-4892-4a51-a9b8-e88b367638d7,d0ccc275-0774-45be-9bfc-3a0c42bfe17e,2022-10-02,Toys,PayPal,,,1
a6feb43b-3bb1-419c-bc44-08e36cc68695,db3531c0-ecef-4510-a154-0b88328c93a4,2022-09-19,Beauty,PayPal,,,0
ce334a89-568c-4b86-bee4-ea4b4f921527,e3f79b3e-7648-4a74-b285-7e89bc4e0aeb,2023-07-22,Toys,cryptocurrency,8424.06,5.0,0
25f150d3-5f71-4af2-8991-7b8e57ec7b70,dfd66238-0497-4002-921d-2e0af35566f3,2021-12-29,Toys,PayPal,7419.23,15.0,0
4a8a7b0d-5a9f-4f8d-b09a-38dba092749c,fb4b775c-cb7b-46d0-ad51-ec6664ec0541,2024-02-28,Clothing,cryptocurrency,6062.55,20.0,1
1d8e9c24-6265-40ae-9c6c-746526b94dc2,5a63a989-ae33-41ec-a3ee-a3933ed8afe1,2024-06-13,Beauty,Debit Card,,15.0,0
dfbfbb9a-e2a1-41a0-a840-af4032abc5a7,3c79f866-ccea-47b9-875c-392dd47e0779,2022-10-14,Electronics,Debit Card,,5.0,1
dc58a8a7-cc8f-4438-845b-c6092c5ad40a,6ac31109-dc26-468d-8480-29100c5d7f59,2021-07-07,Clothing,PayPal,9068.0,50.0,0
71add085-fc94-4999-a522-c9ae5494eabd,00821db1-994f-4b0d-afef-7d1b87be451f,2022-11-04,Clothing,Debit Card,8388.4,20.0,0
53ec0d41-4b47-4c54-ba1d-db25fc0c2154,10e546df-0a05-41d2-a4b8-8b833346a477,2022-01-10,Beauty ,cryptocurrency,,5.0,0
6b8224fb-1590-4c0e-8b91-0f47e76cdb56,9d2477c1-50c6-402b-93be-d5230f8500e2,2022-08-29,Beauty,Credit Card,,0.0,0
28af6ca5-1639-43b6-bfa4-3d8bea4c3cab,b823cd67-2c0a-4c73-a1d1-bbe8e0473db4,2020-12-30,Toys,PayPal,,20.0,1
979f7ee2-7662-45b5-aac0-a3c95eb2b9ed,db3531c0-ecef-4510-a154-0b88328c93a4,2023-10-27,Toys,Cash,5626.28,,1
0f874ede-70a5-4c8d-9f87-044440f8026f,f3dca424-5b8c-4766-9a81-aa1889faaef0,2022-08-10,Clothing,Credit Card,,5.0,1
0414ad59-a558-4a2c-bf77-c890dbbf29fc,cbbcab06-214e-4ea2-9f3b-9665deb9d809,2021-06-07,Home & Kitchen,Credit Card,7043.78,,1
af296122-064b-451a-a48f-0ca0e783f299,daaaf6ba-ae93-45fc-9e3d-1cf682370152,2020-08-14,Beauty ,PayPal,,10.0,1
1f843fa5-cbe1-4014-b829-58f3e896de7a,9bdc98e8-efbd-4932-a365-afea14cef054,2020-10-21,Home & Kitchen,Debit Card,,10.0,0
da77fc17-7bd4-49f2-9c86-6ae4f308fd16,b72dd757-5089-4260-8cc0-c76c6fed008b,2022-08-28,Beauty,PayPal,4012.32,50.0,0
55179e11-13bd-4990-953f-b0d3faf93959,e5f667a4-cc92-4802-b197-f5719f27f121,2024-03-28,Electronics,Credit Card,7294.07,,1
e4635cc2-6bba-4c9c-bf41-54c37922f338,ae519614-7d67-4c11-aa69-589c442e1e6c,2022-04-07,Toys,Credit Card,,20.0,1
70fac46f-e844-4912-b2df-427a70917dba,8d7eaead-98f9-4b93-860a-55540965d864,2024-09-09,Home & Kitchen,PayPal,,20.0,1
6310dff8-0674-4d46-acc5-48ce420ff617,abdca245-6fa2-4387-8372-d82d829139b9,2023-10-20,Electronics,Debit Card,,50.0,0
9a1c7422-5b5a-47d9-a74c-eed3c7c02bd7,67c7c291-affb-4f8a-b657-d0137323050f,2022-04-14,Toys,Debit Card,,5.0,1
e8777f7d-ce76-4419-b8e6-192f1a6ae696,f2df60f4-1eb6-4625-8c58-bad01aa4b909,2023-11-22,Home & Kitchen,cryptocurrency,2646.64,,1
d75de14e-f008-43b7-adfc-0bd77079356e,1a8250cd-c75c-4826-a715-3404596c5abd,2023-08-05,Beauty ,PayPal,,15.0,1
2894574d-4860-4a9f-a2c4-fd16a405a749,876fc0cf-9619-4ea8-b8b6-575b568da452,2022-01-23,Electronics,Debit Card,,5.0,0
f5380d13-9d2c-49fc-9455-55f0e6abe888,43778813-b414-4e6e-b80c-c2031a4789ca,2021-04-20,Clothing,Credit Card,9676.07,5.0,1
a1a602d5-0b59-4c87-b624-71998536d47d,2ff696c3-8038-4446-96d9-d93cdb42f7dc,2024-01-30,Clothing,Credit Card,,10.0,0
88e58119-997e-44a9-8b8f-ada311f99d76,ef6eed9b-e71d-4ae2-bdec-ca8aea9f4966,2021-04-14,Beauty,Credit Card,,50.0,0
10aaf73a-b656-4590-b8f4-df1a433601eb,1abcbd53-8cf6-4f7b-869a-1aa64c88463b,2022-07-17,Beauty,Cash,,,1
a884d248-8c83-455f-9700-2a264f021cc1,6f7ce57d-210b-44e1-bec2-923c22db3d37,2023-12-13,Beauty,Debit Card,,15.0,0
6a93c68a-3681-4e2e-8b51-e01ed1a243bf,4d871871-bc15-452e-87cd-0a9691484b6c,2020-05-14,Clothing,Debit Card,,10.0,0
5f9b60c8-79fa-454d-b0de-6de604f2e738,6bfe8e66-2451-49ae-8a7f-54bbf769cbc7,2023-02-05,Beauty,cryptocurrency,3080.5,,1
ba3394b0-52e6-4427-bc72-a7d14861a212,45d0a4d0-de6b-473c-8e2d-08713004bca6,2021-10-18,Beauty,PayPal,,20.0,1
3b256789-9556-464d-88b7-ad6123e79853,7c3543a6-69bb-4409-92e3-3353c6b4f819,2021-01-13,Beauty,Cash,2284.53,15.0,0
08680eef-b795-47d6-a9ce-c142ac7b2271,422dde06-46c4-4912-a417-ce574d7fccf6,2023-07-18,Electronics,Debit Card,5937.68,50.0,1
5ffcd766-41cf-4da3-8066-dba7d95f6a85,46a737b0-1d50-48ee-9cb3-c875e63b5f65,2024-04-16,Clothing,Debit Card,,15.0,0
8bc3fbcd-dc5c-4bbf-9f2f-0253bec4bc40,7d537202-2ac4-4c9e-beab-71cca2a16e6f,2022-06-07,Electronics,Cash,,50.0,0
a9ebfea4-e076-4685-ab97-5c46593b17a0,ee92140c-f55d-4216-8910-f81be1714c0a,2021-07-14,Clothing,cryptocurrency,,50.0,0
3517b1a0-5989-421c-8315-04aaa69bf410,2cf554d3-f843-494b-ac86-6c57ec82eb3a,2020-03-19,Home & Kitchen,cryptocurrency,,5.0,1
6eb93e36-36c7-4739-a62d-cf059dfc95a7,ccd715aa-b133-4881-8d57-c03e536947d3,2021-09-11,Home & Kitchen,Cash,,20.0,0
74415e8d-17b8-406d-b65f-8de19c09e5ca,ec1bc93b-c3b1-4670-8957-a4cf527be618,2020-03-30,Beauty ,Cash,2862.47,15.0,1
4407b64a-dfd4-4751-bdc7-d75ffa1283ae,c8671546-b7cf-483b-98e7-b3406e3c9f21,2022-05-28,Electronics,PayPal,7703.04,5.0,1
f6f186b6-2015-43d7-af4d-44f2273da245,f457eead-1d91-490c-a7e2-b8ae4b58162a,2023-11-25,Electronics,Debit Card,,,1
93a3bc78-352a-431f-923e-939908f4b680,b053ee1f-2f97-4b7f-b05b-57c6eab3329f,2024-06-27,Beauty ,Credit Card,5715.73,0.0,0
74a91f7f-16fd-4a4a-aff4-96ada24aaf91,22430afa-5545-494d-8931-48f87a884808,2021-06-19,Home & Kitchen,Cash,,10.0,1
b3fac6b8-c097-47ce-a404-d285fe02f7bf,8d7eaead-98f9-4b93-860a-55540965d864,2021-03-04,Electronics,Credit Card,,15.0,1
2e4c600e-2a6c-4074-82f5-a9b58c3d77c7,a3850e05-18fa-495e-ab2f-c9ddf35cc632,2022-08-11,Toys,Cash,,5.0,0
f03d83aa-95cb-42a2-a677-f339e8c0b4bc,5df3703a-7405-462b-9567-f2705c906a77,2021-10-15,Home & Kitchen,PayPal,,,1
9c0faddf-dcfb-4ad5-addd-52ed725c0936,a7ae206b-8abd-47ea-b3db-ec31fc09583e,2023-06-20,Electronics,Cash,3016.57,15.0,0
ab294db1-6cca-4e09-a672-a9548f73b1fb,2e33bf51-bdcf-4231-bd3d-b7eff9ab502d,2021-12-06,Beauty,cryptocurrency,,20.0,1
0ac2931f-caa9-463c-8b63-2212465e52d0,5e402d45-8c5d-4f59-9c76-1202b44b302c,2021-07-17,Beauty,Credit Card,7476.48,5.0,1
698f5570-b477-4e59-821c-e34ec414f7e5,af0166cf-60b1-4cc4-8c92-72269e8a9eee,2023-08-22,Toys,Cash,6434.8,0.0,1
c9161219-7358-49d1-9cd6-d88c2a5e60ed,a77926c8-02ab-4867-b755-52f5bda0d0d6,2023-04-17,Clothing,PayPal,2170.55,10.0,0
341b6d39-bcc9-4ed2-adf7-6739c3c0552f,a0290d37-df80-483c-bcc8-ec7b0eb40a67,2022-07-03,Beauty ,Debit Card,,15.0,0
65c6be98-4a20-4fa6-9743-9bbaea1ff58c,9d2c4f6d-1e99-4cd7-a79b-48f88212609a,2022-02-12,Beauty ,Credit Card,5550.5,20.0,1
f9a987e8-6633-4b91-8369-48b00529309d,54a6bb44-afed-4036-b514-ef428fd81b66,2024-12-27,Toys,Debit Card,,5.0,1
a37e3c64-f332-449b-8da7-45aa2fdaabf4,c1408af5-917e-4f75-9747-2ce6955798da,2021-05-11,Beauty,cryptocurrency,9294.63,0.0,0
ac812076-dfff-4e03-85c5-274abe0db0fd,f30e0949-0dea-4061-bad1-04a13681c4a5,2024-10-29,Toys,Credit Card,,,1
4fb2e59b-dac3-4c88-9c1a-019d77f9342d,905d6c84-94dc-425f-96d4-b761a3782e9f,2021-08-17,Clothing,Debit Card,,15.0,0
